;userID;ISBN;bookRating
20053;6532;1853260150;8
31594;69156;074343580X;9
53590;74453;1590580478;5
3572;27313;014038572X;10
23629;98758;044022330X;9
44196;147847;059087585X;9
16476;68555;1558746099;10
51787;102702;1551666804;10
30819;114444;082340952X;7
34917;142479;068481451X;7
30940;98391;155166660X;9
5377;16795;044651747X;8
2917;20680;1400034779;8
39447;130670;037387216X;8
12199;95359;193072229X;10
10369;146175;1576737330;7
38769;30276;078601489X;7
10766;107288;155874262X;5
45607;98741;1565548353;10
17117;76151;034544356X;10
6187;38556;1551666839;5
13880;19573;038082101X;6
13715;138045;067169071X;9
15935;131027;006447187X;8
25871;135360;067166641X;8
8747;38556;044661095X;5
32258;56447;1580050751;5
53520;102978;076534775X;9
24609;9357;006097673X;10
6166;95359;140003180X;8
4054;43246;1551663058;8
46983;56554;044653062X;9
7017;31826;1589196635;10
13199;12137;037570504X;6
11949;505;038549825X;8
11153;37712;038542017X;10
51592;126492;1584855193;6
26104;125692;038531700X;9
42597;68185;1561483516;8
17493;67547;1400032806;7
28839;62558;055313101X;8
37633;28495;1582341958;8
3181;101209;1576733343;9
5267;62891;044651652X;7
28349;91130;1576734781;8
30006;95359;069401236X;10
3436;97381;044022165X;8
53637;87555;039471833X;10
37924;100264;055310523X;9
12463;33580;1563899388;7
42549;36256;039952438X;9
13984;31393;1578562325;7
17808;24194;055327886X;9
37276;35918;1880985055;4
3367;35857;044022165X;5
27774;74689;1887317015;8
11420;15408;006101351X;9
48984;55178;1894869613;7
6805;66680;1551669293;4
54956;93047;1400060648;7
39088;30735;006250925X;8
2328;60098;039304016X;10
31723;17190;1578563909;10
43040;36609;1400051452;8
40954;37493;068485614X;9
40986;37644;020530902X;7
38093;35859;1929976011;1
20040;43246;1853260010;7
36028;98741;089471838X;10
18212;93363;038070613X;7
39588;147847;1557732841;7
3371;39134;044022165X;9
15775;33933;067150987X;9
10682;244;155874262X;6
2750;65877;080411918X;8
44511;39281;1572241357;8
43169;140555;089577044X;6
21089;42323;055309999X;9
27264;136255;084233226X;7
8424;29259;044021145X;9
22934;10560;050552497X;6
6469;101851;059035342X;10
49014;55187;1558748946;5
4160;95359;014034893X;9
26318;112761;1551668246;8
32913;30560;034536743X;8
38599;70666;006096975X;10
178;55492;043935806X;9
20155;138397;140004538X;10
44680;112001;006108171X;10
22542;115003;1582343047;8
23414;52614;037383599X;10
37201;148966;037376569X;6
11154;40889;038542017X;8
16625;145826;1565122968;8
50518;87555;1885535104;10
42950;36606;157954486X;8
54512;90616;031228375X;9
4171;16106;042518336X;10
9874;9856;1559029838;8
54129;76499;1551114933;7
14631;2276;1559723009;10
5477;61888;038533558X;9
24513;12824;1591822580;10
29072;51526;1573221090;8
47240;100906;014044100X;10
33061;47974;1573225053;10
46353;53174;1561483176;10
31785;123883;1551669137;5
18283;92810;042516828X;7
27811;139286;1887317155;8
11111;123567;037582345X;5
45280;41781;1561709336;10
6724;137082;1551661586;10
45558;110040;076790575X;9
22732;93047;042507160X;8
48387;102702;037379066X;9
12823;107784;055321313X;9
16453;76352;155874424X;9
22707;117132;039914840X;10
18312;30319;044651862X;9
42474;42798;1562474855;9
6363;35859;059035342X;10
59709;128325;1582344043;8
6566;72368;006440630X;7
33497;31094;014004261X;7
9908;54652;1559029838;7
30173;129851;1400031699;6
11838;6242;1573225789;7
38648;123608;1579540368;6
19802;146530;1573229628;7
52645;107784;088166247X;10
9384;133296;067164257X;10
29728;30493;038081191X;8
21350;116428;1401300316;7
33459;100906;038073267X;8
25338;10354;1591823978;7
37605;44611;1560252480;8
23023;136326;1551669498;7
51591;85656;1584855193;9
12815;96448;055321313X;2
26700;93047;055327449X;9
28329;95193;1558530185;10
2044;89551;002542730X;10
9186;124259;055357258X;6
23168;88793;037570910X;10
37355;33474;1579121551;9
39195;37950;081257639X;10
18229;123203;061810450X;5
43016;148798;044914965X;10
16376;37950;1558743316;8
57190;122429;1561632287;10
20781;125779;082177462X;8
7536;78015;006109921X;7
65075;136139;1582430853;5
25016;69697;1551660431;6
7487;134884;006016848X;8
22541;98263;1582343047;7
26073;83287;038072121X;10
20574;10314;038572179X;7
37016;61257;038531387X;8
23988;24452;006105691X;10
41157;79961;037321877X;5
21180;98758;078688939X;8
40577;138543;015650300X;9
3795;136348;1400031346;8
32660;28634;038000321X;7
22777;125692;038547167X;9
18669;43246;014034991X;8
45089;125203;225303598X;5
15964;3363;031226481X;8
18309;25850;044651862X;9
22346;49792;051513225X;8
5489;278026;068815333X;7
6965;91113;006093090X;9
17928;86641;067178577X;9
37528;137688;038049163X;9
33697;148712;067156773X;5
7352;39281;006091646X;9
37464;127171;078580871X;10
21685;62966;1551667401;10
6080;116395;068484477X;7
24756;15049;084235266X;7
28122;25981;038531292X;5
47454;111536;096138591X;10
36302;79266;1551662701;6
15290;2891;1400032717;8
8589;126736;044021145X;6
33204;36043;038547802X;9
9131;82497;055357230X;8
20870;6575;1571430148;8
15638;84462;044661064X;10
25914;86189;1567921892;5
6393;55492;059035342X;10
24296;82497;1551662779;9
37577;107784;067165876X;5
24439;42883;051513595X;7
1161;104636;1558743669;9
30679;150968;055358412X;8
24647;37950;038072118X;7
52400;69078;8437600685;8
28745;131837;158898608X;5
27772;27617;1887317015;9
33332;98391;052594639X;8
37925;101614;055310523X;7
13522;150979;089480829X;7
15760;3145;067975833X;10
36114;66765;1550225480;8
33248;52614;1551668769;5
35542;100906;038080896X;7
16361;105517;1558533311;7
27185;42458;055327953X;8
42035;110973;078601475X;7
11862;38023;1573225789;10
39869;125692;089375403X;8
19962;27875;067982412X;9
40316;34300;185326024X;5
48416;98391;155166707X;10
45179;148258;091581112X;10
173;53254;043935806X;9
3409;64535;044022165X;7
24370;128060;074322423X;10
15901;73923;006098824X;8
54130;100906;1551114933;9
15777;44190;067150987X;10
17941;4385;155166531X;10
30701;114988;067101675X;3
19305;21014;014017737X;7
17051;50612;1551668912;9
9454;14521;068416325X;10
54023;98391;089296748X;8
8369;123825;044020271X;7
25009;143964;084232920X;8
17780;90049;074322535X;8
25031;147847;1576739627;10
20547;120396;038071843X;9
28541;125039;006053821X;7
18747;5543;1560760478;9
32566;150968;1551666138;7
13072;99630;067102535X;6
15463;122782;006099486X;7
19458;73923;067973743X;8
21368;60244;038070952X;9
8616;141493;044021145X;8
43042;65584;1400051452;8
8624;147847;044021145X;5
45972;127200;1885865171;7
4094;10118;076790592X;10
16918;152645;1573225517;7
3825;277639;034539657X;8
21154;103304;067942573X;9
6787;123883;1551668300;5
8177;57935;042513525X;7
56514;98391;1551667061;8
16009;98391;037325024X;9
46739;47971;1582340242;3
50699;113955;1563052407;8
17371;70302;1573226521;10
5661;278221;1556611536;9
16495;62966;1558746463;10
26257;36621;067973709X;8
16939;128119;068487217X;10
15319;115224;1400032717;6
45634;43246;014025238X;7
13457;11724;089480829X;10
46479;150516;077109955X;7
20636;147965;038572179X;8
39128;31261;067173783X;5
23145;31050;031220387X;10
4406;86051;067976402X;9
21462;52853;055311073X;6
3103;117873;1400060265;7
49506;60319;088730687X;5
11263;36749;1551667894;7
42883;36606;1561380229;10
21550;150968;067189109X;8
26773;11993;1556610343;9
6924;135873;014025448X;7
36241;152651;038549128X;6
8580;123544;044021145X;3
17965;112761;1551666014;10
4609;39646;006019491X;6
3089;148121;1400034779;8
23765;55097;067082982X;5
90;100846;038550120X;8
18478;58855;1558746986;8
32156;24835;1582340986;5
10947;86336;1558531025;8
39531;146083;067086871X;9
7146;75149;039592720X;10
25261;34764;1573229350;7
36676;68185;068485760X;5
23542;99347;155166951X;9
10344;67627;1576737330;8
53586;98391;159058029X;9
20761;92810;078688908X;7
26780;68555;1556610351;8
7216;111745;1573221775;8
49424;140036;1551669250;8
32622;108865;1928556345;9
13947;17667;1551666189;8
39649;68185;044100069X;8
24191;37208;006108185X;7
2150;30555;014100018X;7
152;28150;043935806X;9
42105;109461;140005446X;7
44526;117539;1582970734;7
16859;138397;1841952974;6
44684;39773;1404333045;5
29616;15945;1561703494;10
8217;146175;042513525X;8
17336;69721;031205436X;7
13666;143163;1558532161;10
14949;2766;1566840287;7
2518;151824;067091021X;10
4900;123883;051513628X;5
2433;125692;043936213X;10
10741;69511;155874262X;4
2881;141710;1400031354;7
25264;42651;1573229350;6
55105;93985;1401301193;5
28157;29855;051511992X;6
3317;148199;042516098X;7
36210;109779;078691811X;9
28728;14456;081180464X;7
35071;130474;038531695X;10
50944;60412;080075302X;3
542;8681;081297106X;10
12457;651;1563411148;6
21968;114368;1551668440;5
47092;49262;088419793X;10
45246;98391;044661128X;8
1306;150968;039480029X;8
27012;82497;1551669374;6
7570;7841;014034294X;8
33064;70183;1573225053;9
30633;115692;044651974X;9
18210;78834;038070613X;10
5984;35859;068484477X;10
50324;69697;037325976X;9
4955;39227;034540288X;7
2640;44611;080410753X;10
62219;117593;1572972327;6
23990;56447;006105691X;9
5788;26535;039914739X;5
31583;93047;1885865422;8
36166;26153;1575668327;7
26526;85993;1401900844;10
25833;31094;067162461X;8
33660;104636;1558749780;10
52615;69697;050552421X;10
14612;2276;089529768X;8
46826;135360;1892597004;8
10336;44852;1576737330;7
35954;43309;042516926X;8
9623;148744;080410526X;8
18278;67840;042516828X;10
37669;114544;068486424X;9
12529;23699;1573229571;7
5037;152186;034540288X;8
7529;54512;006109921X;8
38036;68555;000712032X;9
9970;64498;1559587032;5
1510;79958;044023722X;9
10413;115120;1931561648;7
25015;53254;1551660431;8
24834;97874;078710339X;7
2767;134311;080411918X;9
45419;42458;055214262X;8
11483;65032;006101351X;5
23682;123567;044041833X;5
26729;130890;019505928X;10
13455;7286;089480829X;7
3165;39281;156865037X;8
16886;26761;1573225517;8
54563;78834;1579541186;10
13289;60244;014131088X;9
52704;98391;1576737535;9
7134;49061;039592720X;8
2069;152562;002542730X;8
23881;59971;1563890119;7
41643;147965;155166819X;8
12338;76942;080411868X;6
51965;67775;037324469X;8
23731;28144;042511984X;5
39094;75591;006440546X;10
13660;57398;1558532161;9
6846;25410;014025448X;8
20804;87964;1556618662;5
63462;139706;1567187250;8
38618;30072;156931960X;8
52628;114368;055358457X;5
24802;108243;076530127X;6
20680;22625;052594527X;10
18966;70594;059041691X;8
44679;77480;006108171X;7
44749;106018;158542160X;7
23081;88793;159184021X;10
9758;98391;1551668122;8
22843;100815;1573229377;8
18197;33580;014019536X;7
27788;74689;1887317031;6
24413;125519;1573227358;9
22455;110934;055321246X;7
19858;120598;031021758X;5
40745;108336;014044114X;3
31586;16966;1892065053;9
21781;125878;1573223328;8
28327;13850;1558530185;9
16940;130950;068487217X;9
681;100009;034541389X;7
18808;138441;087542791X;8
24812;69775;1568846444;10
45823;141600;1400030927;5
3076;138844;1400034779;9
16599;59595;1565122968;7
21619;81848;1400042070;8
16928;62862;068487217X;6
35685;123883;1566192951;5
5770;123203;039914465X;7
16246;31342;1551667932;9
26308;68729;1551668246;7
50888;132663;006254862X;5
13851;59763;1551665794;5
48840;54576;089526532X;10
53735;75486;075640004X;5
775;77491;067102423X;10
25356;12824;1931514461;10
21669;69697;1551667339;9
47237;49980;014044100X;5
32885;107865;1551666510;10
24983;76151;067100333X;10
42550;114988;039952438X;7
39013;30555;042517638X;7
10753;87964;155874262X;5
2452;45113;044011585X;10
1519;86368;044023722X;2
23234;122793;055358264X;8
40588;136420;034536161X;7
5043;136071;038097584X;10
3453;108285;044022165X;10
22022;60319;034529873X;6
20673;147678;044990542X;7
20091;6543;014025644X;7
1976;104429;084230052X;10
9917;81298;1559029838;4
8563;114868;044021145X;9
1846;106225;014029628X;9
47709;98391;045121076X;10
14516;135045;1550223968;9
2700;121592;080410753X;9
41116;33980;038572974X;5
51595;126492;1584855215;6
14198;48371;068483376X;9
45771;112881;1931543380;10
37122;27169;1551665050;8
48205;52584;042515954X;9
11139;142623;038533348X;10
4667;145861;068482499X;9
15030;71831;1558744630;6
27146;147847;044920703X;9
18428;117251;067972883X;10
47904;51913;1573225665;9
33299;29870;044900578X;8
14999;7286;1584851651;10
12791;31556;055321313X;8
10693;11224;155874262X;8
37049;45305;000649840X;10
53559;74286;159052201X;6
47908;51924;091938157X;5
23347;38995;1400030382;10
20296;67694;1558744592;10
41532;71712;1568654073;8
12963;60707;051509465X;7
13909;100852;038082101X;7
25165;10241;006093140X;7
62630;129187;1587610094;7
43161;46398;006009351X;7
19749;112953;1573221937;6
50354;98391;076530905X;10
14111;36103;1573229326;8
36776;132006;1551669390;8
50903;117543;067102437X;7
39093;30735;006440546X;10
50496;59971;1582401837;7
2060;116506;002542730X;3
44979;143415;039914868X;7
26182;35445;044990668X;7
40147;36606;1562926160;5
26614;11687;059084475X;8
20270;81848;039915079X;7
13575;31846;037542217X;9
42847;134797;1551666537;6
34211;23181;044039077X;7
15151;20172;039597707X;8
17585;65877;1573227331;6
49252;85656;155166948X;8
45557;63452;076790575X;10
19929;103477;067945960X;5
37767;28591;037383568X;7
19514;60244;080411109X;9
31222;16795;1576738574;8
8320;98391;042518630X;9
30407;127914;006000150X;10
7004;98391;1576738469;9
26469;93047;158234311X;7
14790;21370;038072345X;5
29046;14744;082177557X;6
35658;98391;042519129X;10
29412;25792;157322099X;5
1915;81484;038550926X;7
32536;117543;1563055597;10
19492;36907;080411109X;9
4180;89602;042518336X;8
11515;92652;006101351X;5
16573;46534;1565121570;8
19806;6251;1573420387;8
4826;13552;051512317X;7
7397;33862;1551669021;7
2751;68465;080411918X;8
35539;25103;038080896X;7
45797;59770;1561791121;5
55260;88733;1558599177;8
29684;16795;078688097X;8
7360;14521;067165764X;5
41967;152186;067100669X;9
59022;98391;1931402183;9
3759;6563;1400031346;8
27597;33580;1591822408;7
48350;107865;037322740X;9
31600;21659;014034019X;10
13823;31144;1551664348;9
46854;127200;1569310920;8
17824;108155;055327886X;6
34937;23872;1557831572;10
42085;55492;088070683X;8
33000;101851;1560763264;9
23583;126149;014005829X;9
14094;3145;1573229326;5
37393;128085;055380250X;7
30348;98391;1551668378;9
28734;133571;1550546163;7
41738;78837;015601226X;5
52740;98391;031226982X;9
46666;107208;055337849X;10
54255;94951;188886916X;9
6989;114937;1556611188;10
23535;69697;155166951X;9
21624;7158;1400060923;3
17793;133790;074322535X;4
28112;30333;038071504X;5
38094;48455;1929976011;3
3587;60244;014038572X;6
22631;97754;038072362X;8
19889;115120;042514545X;10
30662;16795;055305094X;7
59028;98391;1931696608;8
37096;27169;037348464X;8
27106;50612;044100315X;10
427;102967;1883473004;5
13626;1435;1893910245;3
3393;55734;044022165X;9
18336;55187;044651862X;9
40535;111578;031286860X;10
23703;115003;1841953229;7
47485;99996;1552781364;7
20093;63389;014025644X;9
26395;110934;1559360615;9
14915;48037;1562475150;8
46742;147141;1582340242;6
16849;3556;1841952974;8
29144;15049;094180741X;10
35431;31826;1570822662;10
48391;98391;037379133X;10
42654;136252;1576738582;9
15534;113519;044652087X;8
63059;123257;1400049628;10
15576;55178;1573225681;10
18195;4785;014019536X;5
50391;59656;1561451312;10
46227;82497;1551668262;8
20881;16106;1573220485;8
13052;28634;067102535X;10
44404;123883;050552158X;5
21790;79009;037541200X;4
8912;95359;055321330X;10
13170;100459;038531258X;10
984;22074;042511774X;8
1323;277203;059046602X;8
11524;95932;006101351X;9
44046;93358;1555972608;9
5480;85993;038533558X;10
65637;141322;1561840033;10
2749;64270;080411918X;5
53235;76499;080215140X;10
167;43806;043935806X;10
18371;108836;044651862X;7
534;277107;006054094X;8
35807;93047;1564142493;8
12543;85757;1573229571;6
16441;16795;155874424X;8
15383;115435;1583224890;8
144;22625;043935806X;10
4389;76151;067976402X;1
28209;114368;055328990X;5
19322;6575;015602943X;10
16952;31820;1573228281;7
20217;89602;1841954608;8
8839;61028;051512608X;8
34720;23768;1565121651;7
7444;31556;006016848X;5
849;56661;080410946X;10
30850;123883;1551662833;5
11731;6242;068484267X;8
6986;82398;1556611188;8
45343;125519;1565117794;10
1212;152036;1558743669;10
34380;23571;1883013151;8
44240;38273;1892051052;10
10566;123257;014028009X;7
21078;30735;006000469X;8
1457;53846;044023722X;10
35925;25850;1559580968;9
37771;69697;037383568X;8
9572;93047;080410526X;7
14734;70864;044012929X;10
38857;148258;1594480001;10
37263;27472;074340615X;8
11496;78448;006101351X;10
46654;47561;1570620636;10
33544;104399;039480077X;10
7086;106849;1878424319;10
18340;61704;044651862X;5
25332;42162;1591822246;4
8449;38995;044021145X;8
3450;106007;044022165X;5
7390;117132;155166898X;7
55;33974;038550120X;8
