;userID;ISBN;bookRating
43822;127129;068485497X;8
48108;109461;038071339X;8
5204;16795;044651652X;9
8705;105058;044023669X;7
28782;25981;034532532X;5
10772;113519;155874262X;9
15316;108005;1400032717;10
11025;16795;051513290X;8
20492;123825;034536676X;7
6474;104636;059035342X;10
41133;107784;044021646X;5
27968;127233;156584100X;6
46977;48975;038097407X;7
17171;54206;1931561230;8
46156;44893;038548853X;8
15864;112109;006109157X;9
19328;26487;015602943X;10
35427;45557;157082262X;9
40961;148258;068485614X;6
9605;133747;080410526X;8
46227;82497;1551668262;8
24287;39219;1551662779;7
21160;140358;067942573X;5
17672;114368;1551668653;5
25947;48975;055358099X;6
24749;126814;1567187072;5
8350;25981;044020271X;5
13076;124310;067102535X;8
5998;43481;068484477X;9
1731;60157;014023313X;10
41278;115490;002411510X;6
21315;61901;076791404X;7
5276;69232;044651652X;9
628;16106;034541389X;7
37859;135265;1575666065;9
11314;87141;1565041992;7
25016;69697;1551660431;6
14375;98391;1551668424;8
11866;43910;1573225789;8
21895;9227;034538430X;2
10872;101209;1558747109;5
1941;142121;038550926X;7
29353;36554;092963408X;8
14105;16795;1573229326;9
12226;55493;015600710X;10
222;101209;043935806X;5
29540;102642;006447335X;5
24514;38023;1591822580;10
13498;86932;089480829X;9
39672;146386;1575669072;10
31076;98391;1551668947;9
20673;147678;044990542X;7
18859;75591;1580050158;7
14520;60244;014018869X;8
18803;78553;087542791X;9
14791;98322;038072345X;7
18058;139828;038078520X;3
20953;73330;1573229725;10
11833;152651;068484267X;10
23835;69078;037540600X;8
46338;117251;1560974273;8
16424;148798;1558743790;10
20027;68555;1853260002;9
15047;125217;1558744630;8
28741;14456;158898608X;7
3964;83109;067976397X;10
6357;31556;059035342X;8
2577;16795;068971310X;8
8145;278418;042513525X;5
478;67627;074343627X;5
7114;805;039592720X;9
29684;16795;078688097X;8
18328;46398;044651862X;8
20397;91113;015100692X;8
18650;88733;1888054557;10
20938;123056;1573228737;8
2189;133747;014100018X;8
6021;61427;068484477X;8
4683;28204;038542471X;9
42654;136252;1576738582;9
260;138602;043935806X;10
16415;95226;1558743790;10
19339;89602;015602943X;8
25918;70594;1400047838;9
24424;15135;1878424483;5
4889;79266;051513628X;9
10340;60244;1576737330;8
31272;116904;1878424114;8
17667;83666;1551668653;7
36134;126736;089296720X;5
23774;110973;067082982X;8
9168;41781;055357258X;7
39019;31826;156282015X;10
1163;105374;1558743669;6
17054;71207;1551668912;6
15027;59269;1558744630;10
14056;2030;1880032627;10
2363;26583;042514755X;8
1848;109864;014029628X;8
48802;54206;1582342644;8
44916;105058;006103083X;8
34782;69078;1573221465;9
15827;149907;038072975X;6
19887;102275;042514545X;8
18356;83637;044651862X;7
7856;140358;034538475X;5
15294;8454;1400032717;10
6945;278202;1401030270;4
7838;114368;034538475X;5
5947;4017;068484477X;5
23971;15408;1561385751;9
31926;143415;060961004X;8
37017;76499;038531387X;10
392;92547;059030271X;9
2063;128835;002542730X;8
25223;88793;1400060117;8
37410;52584;1573228230;9
9139;102647;055357230X;6
10466;39281;1401300057;10
20636;147965;038572179X;8
5907;8245;051511779X;7
32724;110373;015668568X;8
28371;66765;031228361X;8
11096;14456;034543014X;7
37060;100906;067973855X;9
27596;12824;1591822408;9
42945;115751;1576736423;10
20119;141511;039305747X;10
5083;21404;1853260282;7
16888;36715;1573225517;10
18476;49403;1558746986;8
1752;95359;014023313X;8
31000;119575;1551667193;9
22975;51450;1551665204;10
1302;104399;039480029X;10
9035;93179;055356451X;10
22534;8454;1582343047;9
33342;21404;060961097X;7
21067;69697;1551665557;8
21914;69775;034538430X;10
44800;123883;1551668017;5
13858;150968;1551665794;8
43945;37950;031210491X;10
25822;102647;044100914X;10
12814;95359;055321313X;8
22728;76352;042507160X;9
20135;50073;060980877X;8
26187;99630;044990668X;6
16297;82497;1551668998;8
4349;47152;067976402X;9
36086;82831;1566400201;3
22992;98391;1551669412;8
13581;88652;037542217X;10
4759;143175;051511331X;9
2221;37208;031298328X;8
17746;69078;006019541X;8
36132;98391;089296720X;9
38825;30276;155166920X;8
5669;278137;1558745017;8
25754;20336;087113795X;9
19594;69697;082177512X;9
20373;30273;015100692X;8
63462;139706;1567187250;8
25489;108485;037576092X;7
13301;104636;014131088X;9
25438;25409;157322930X;10
19737;43910;1573221937;9
37214;127200;067173976X;5
28121;16795;038531292X;9
30508;98391;037322706X;5
33268;136139;1893329127;7
33279;150661;037550219X;6
17195;3840;1570613818;9
18088;30263;031242227X;4
31866;123883;084394952X;5
1835;88793;014029628X;5
10815;66100;1558745718;9
25975;62558;055337513X;6
20414;142121;015100692X;6
21749;69078;074320395X;7
17941;4385;155166531X;10
17148;55187;038533303X;5
18212;93363;038070613X;7
53271;138176;1558743324;10
18836;55665;1551668637;8
4898;114544;051513628X;6
17358;3917;1570625190;8
13710;97874;067169071X;8
49495;59971;190259357X;8
26812;11993;1561381527;10
17121;91113;034544356X;7
3648;5582;1558744150;5
35962;55490;067100316X;7
14473;135609;055329461X;8
24243;87141;042510687X;8
2163;51742;014100018X;9
7967;4385;037329011X;10
32719;48494;015668568X;10
30658;123883;051508901X;5
18197;33580;014019536X;7
5400;143837;044651747X;7
58028;95991;044155282X;8
22234;100846;075820230X;7
30651;52853;051508901X;8
23268;123095;1551665301;7
4030;277662;052594544X;4
1365;19573;044023722X;10
36536;140662;1575667916;6
6880;65258;014025448X;9
11086;8253;014230218X;8
9027;72636;055356451X;9
3447;104665;044022165X;7
32420;85757;1853260320;7
21384;13552;006001203X;5
23547;127519;155166951X;7
39235;65258;1557483159;8
29194;102967;089296524X;7
22175;10118;059045370X;9
468;48025;074343627X;8
24957;9908;038075911X;10
39274;117132;044661209X;7
26318;112761;1551668246;8
10420;143415;1931561648;9
51595;126492;1584855215;6
10729;48494;155874262X;10
14208;90174;068483376X;10
55605;143211;055357292X;7
7489;136255;006016848X;6
1917;95173;038550926X;7
7230;1733;051513287X;9
21430;86051;006053429X;8
7397;33862;1551669021;7
30558;123883;038079456X;5
36508;115929;1551665824;9
15435;37311;006099486X;9
4418;91103;067976402X;5
3079;141493;1400034779;9
14141;89602;1573229326;5
5963;16795;068484477X;7
17126;3827;038081658X;10
48731;53418;038078775X;8
28938;67775;1551668068;8
35174;104058;155874875X;10
27482;30735;089296765X;8
15778;54206;067150987X;10
36072;125692;1558532331;10
22233;91647;075820230X;5
2379;135149;042514755X;7
7265;51450;051513287X;9
6230;81977;1573229075;7
16791;25981;039914613X;5
24009;87949;006109286X;10
8625;148744;044021145X;10
25962;123883;055358099X;5
17110;3827;034544356X;5
12035;127782;043912042X;6
14988;2766;1576734013;8
32440;132375;1400033349;8
6992;278221;1556612257;10
8832;45557;051512608X;6
29107;16795;1558744215;8
34147;95250;1878448900;8
13655;16795;1558532161;8
604;6532;031286504X;9
41275;62558;002411510X;5
32534;19664;1563055597;8
56538;88733;042516358X;9
34143;60244;1878448900;8
22783;8066;076790382X;4
53637;87555;039471833X;10
14844;29259;048626968X;5
32716;38023;015668568X;10
1844;102967;014029628X;8
45774;136205;1931543380;10
36521;26535;1556613628;5
17042;25981;1551668912;5
6166;95359;140003180X;8
7059;62862;1878424319;8
28157;29855;051511992X;6
47346;85757;015626224X;8
7757;104636;034538184X;8
1847;108155;014029628X;8
9691;114368;1551664275;5
1515;82497;044023722X;7
8916;129716;055321330X;10
9064;152186;055356451X;8
8455;41589;044021145X;9
16917;152409;1573225517;10
13478;40889;089480829X;9
24525;152099;1931514925;10
41138;97874;1400060931;8
33095;43910;031226772X;9
5318;109574;044651652X;10
11514;91103;006101351X;5
13406;95359;038533656X;6
38121;85526;019282760X;8
31222;16795;1576738574;8
48050;69697;084395048X;9
25007;136255;084232920X;7
2513;133571;067091021X;7
14126;64270;1573229326;7
13261;130950;037570504X;3
13034;141493;067101420X;9
12029;56654;043912042X;10
16111;76351;060980619X;10
28578;147847;060960225X;10
28528;112001;006018650X;10
2702;124597;080410753X;6
167;43806;043935806X;10
39817;31556;039483609X;10
15500;7346;042518403X;6
13522;150979;089480829X;7
5588;92861;1573220876;10
1396;30972;044023722X;9
4856;135149;051512317X;8
16530;104636;1558747060;9
7173;138379;039592720X;10
30984;126196;1551667002;8
8562;114414;044021145X;9
23569;135376;1400046610;8
18828;140036;1551668483;9
4569;62542;1558744606;8
4971;51883;034540288X;7
6415;71490;059035342X;9
31236;16795;1586480375;6
39885;140036;1551665972;9
35479;112001;155166013X;8
31939;30273;037570731X;6
15364;109574;1573226106;7
10726;40889;155874262X;10
20118;127359;039305747X;9
53569;85426;1571743812;8
13626;1435;1893910245;3
26712;11993;006447108X;10
1273;23768;039480001X;9
2049;104058;002542730X;5
3605;125203;014038572X;6
52627;98391;055358457X;9
10730;48579;155874262X;10
5743;31315;039914465X;8
11809;117111;068484267X;9
12273;143415;193156146X;9
7034;10118;1878424319;10
18123;89602;031242227X;8
12218;8454;015600710X;7
14519;7346;014018869X;6
14049;2030;1561707244;10
30728;47316;067168390X;10
9454;14521;068416325X;10
16918;152645;1573225517;7
39000;128033;1853260231;5
21033;60244;006019393X;9
5984;35859;068484477X;10
7861;152186;034538475X;8
19624;105374;1401300014;7
20293;27875;1558744592;8
1487;67627;044023722X;8
35180;31315;1564409988;8
36755;26544;1551669390;8
23347;38995;1400030382;10
46437;97874;1571741038;7
19932;115692;067945960X;6
34442;69697;1551668866;8
22030;7346;034530456X;6
49010;63625;092927959X;10
31263;80954;1878424114;5
12644;22625;038533334X;10
38583;30052;1573228184;6
7099;132663;1878424319;9
15105;56654;1401301061;7
16034;7346;038072152X;6
35725;25409;1931686351;8
20079;89507;006039384X;8
8221;6575;042513699X;5
1420;38273;044023722X;5
15738;62272;044661193X;8
39650;76151;044100069X;10
22165;7346;055357857X;7
12382;143968;080411868X;9
34688;61901;087131925X;8
14040;135149;1561706213;8
21794;126492;037541200X;6
3624;98391;039915180X;10
19560;128119;080411109X;7
7342;98440;1577780728;10
7031;388;1878424319;7
14513;70594;1550223968;9
11628;78834;014023828X;10
19163;81368;038073186X;8
215;95359;043935806X;10
27112;102647;044100315X;7
20810;7158;1558748865;9
27788;74689;1887317031;6
26693;13850;055327449X;10
24270;125063;055357602X;5
7844;119575;034538475X;5
25487;49980;037576092X;8
22170;83637;055357857X;7
13955;105968;1551666189;5
23534;67840;155166951X;10
20072;8681;006039384X;9
41801;95316;038076296X;5
13947;17667;1551666189;8
16009;98391;037325024X;9
28387;123883;1551660504;5
34460;98391;1551669099;8
13475;35857;089480829X;10
31982;143175;038529932X;7
9774;138441;1551668270;5
23559;94347;1566190304;7
7291;83666;051513287X;4
12579;9417;015216250X;9
4829;40889;051512317X;10
10368;144455;1576737330;5
45179;148258;091581112X;10
27008;52614;1551669374;6
7768;125519;034538184X;8
27228;152099;067187599X;8
44432;142256;055309503X;7
29728;30493;038081191X;8
3999;277662;051510566X;5
28604;45113;1551660571;10
3764;25409;1400031346;10
19058;110934;042513024X;7
4186;37208;1551666022;7
31601;28523;014034019X;10
18832;11629;1551668637;5
56969;140036;034525483X;7
13956;114368;1551666189;5
39713;49900;1551667290;7
35512;104429;1551669560;10
20778;101874;082177462X;8
1349;7283;044023722X;10
6983;278221;1556611188;9
2931;31846;1400034779;9
28456;32802;042518286X;5
41459;46145;080504695X;10
33990;98391;1880418592;9
17497;111637;1400032806;8
28227;69211;080411160X;5
17880;4385;037329056X;8
5445;140223;034543479X;8
18042;126736;034540761X;5
24092;21576;1592400876;10
1560;104665;044023722X;8
37463;106988;078580871X;7
18229;123203;061810450X;5
24120;98547;1592400876;10
6398;58855;059035342X;6
9309;47316;059056885X;6
15790;128060;067150987X;10
18334;53575;044651862X;5
24327;125039;055357339X;10
32174;65877;1551669587;2
11267;62542;1551667894;10
20958;89602;1573229725;8
3370;37950;044022165X;7
17193;136348;1570089957;4
20407;114988;015100692X;7
18533;117255;037540256X;8
26536;55027;031208188X;8
3674;76352;1558744150;9
16281;45113;1551668998;8
23798;128835;1559390476;6
20213;6543;1841954608;6
13194;4017;037570504X;10
20562;42093;038549744X;8
11311;43246;1565041992;9
24289;48975;1551662779;7
22535;28204;1582343047;7
29539;96448;006447335X;9
2207;8067;031298328X;10
45826;152645;1400030927;6
22414;139524;043942089X;8
24350;16718;074322423X;8
2498;20703;067091021X;7
53270;110373;1558743324;7
35778;109574;038067033X;8
38717;104636;082175758X;10
41548;107244;006108199X;10
221;100906;043935806X;7
19623;98391;1401300014;10
37791;98391;055358619X;9
25189;113519;078670621X;9
16387;93092;1558743316;10
23736;59172;042511984X;9
34883;36609;055338015X;9
34002;87141;1565925157;7
31023;107784;1551668513;5
4290;16634;067976402X;8
13139;143415;044990928X;10
26527;128208;1401900844;8
43140;140698;1400032016;5
26169;110483;044166251X;10
37269;114868;074340615X;6
26212;98391;067003021X;9
13388;8067;038533656X;10
9806;108799;155166884X;6
36998;28150;1573222518;10
6310;9908;059035342X;10
18047;140358;034540761X;5
30222;75081;1565840003;9
9539;46892;080410526X;5
23511;28634;1551669455;9
15914;114988;006098824X;7
34781;57725;1573221465;9
22629;95316;038072362X;8
13459;13850;089480829X;6
959;129716;037582233X;10
8015;107784;037382503X;4
14079;6251;156402976X;10
26720;115572;006447108X;9
34069;110973;051513175X;8
49040;55187;1853260622;10
26724;11993;019505928X;7
10921;7346;1558531025;9
33899;98391;1551669013;8
6432;81368;059035342X;8
18275;37950;042516828X;8
470;49225;074343627X;9
6467;100846;059035342X;8
3375;41589;044022165X;8
27459;140555;1852305606;9
22732;93047;042507160X;8
16810;127359;039914613X;7
36327;81492;1575662612;5
14213;113519;068483376X;7
45506;133935;156619315X;6
1038;127826;042511774X;5
6547;147141;059035342X;6
29894;25981;155166674X;5
12672;69078;038533334X;7
37663;60244;068486424X;7
2653;59209;080410753X;8
4022;123095;051510566X;7
10692;10447;155874262X;6
10369;146175;1576737330;7
18471;63938;1593080077;10
31141;99312;1562920448;8
39358;35859;006103102X;8
19335;81848;015602943X;8
2290;6543;038548951X;10
33660;104636;1558749780;10
29407;126736;1565121368;4
645;50073;034541389X;9
15542;149120;044652087X;10
41276;76499;002411510X;10
15302;49460;1400032717;9
3702;138844;1558744150;8
6736;278188;1551665344;7
3761;13273;1400031346;8
28180;111174;051511992X;8
54072;134483;006273024X;7
3843;35836;034539657X;5
21561;42914;067942525X;6
7451;37974;006016848X;5
13662;98723;1558532161;8
11065;89602;006000438X;5
6965;91113;006093090X;9
2824;43246;1400031354;9
19948;124942;068480297X;8
9051;126736;055356451X;4
5871;110934;044022103X;9
35542;100906;038080896X;7
11483;65032;006101351X;5
17122;98391;034544356X;10
5009;105937;034540288X;9
28028;59656;1561451010;9
6074;110973;068484477X;8
10533;78834;014028009X;7
2307;83287;038548951X;10
5037;152186;034540288X;8
14510;12137;1550223968;8
38480;68555;1556619340;8
10697;13973;155874262X;2
5294;91103;044651652X;6
17036;152651;067088300X;5
14837;138602;044048474X;10
25687;78589;1576739759;10
10819;76352;1558745718;8
48467;123744;067980112X;8
37259;136205;039914112X;8
43762;78553;1561705683;10
29572;60244;044022859X;9
25909;139742;1853261912;7
6997;68555;1556612257;8
9084;79740;055356773X;5
23230;102129;055358264X;8
16453;76352;155874424X;9
246;126693;043935806X;10
30563;31826;038089968X;9
6898;86189;014025448X;6
1307;277203;039480967X;8
12682;94347;038533334X;7
16948;6242;1573228281;7
32438;114988;1400033349;7
17442;140036;1885211279;6
23703;115003;1841953229;7
24110;69378;1592400876;9
7705;46398;034530988X;8
1429;41781;044023722X;9
30271;16718;037541326X;10
52645;107784;088166247X;10
2133;115572;006440188X;10
12527;21014;1573229571;2
15694;95359;002026478X;10
19884;60707;042514545X;6
6939;278202;068815090X;3
15040;99955;1558744630;2
9301;99955;059050214X;9
28226;67840;080411160X;10
6456;92810;059035342X;7
19614;94923;1400045088;5
44046;93358;1555972608;9
26905;15049;1558748903;8
26128;75591;042510429X;10
12791;31556;055321313X;8
3342;16795;044022165X;5
19693;63956;1558538445;8
14029;38273;067084487X;10
10844;137336;1558745718;8
38822;98391;1551666596;9
6290;1733;059035342X;10
30648;16795;051508901X;8
19681;60244;1555910807;7
35468;146386;050552208X;10
238;115572;043935806X;10
7365;93629;067165764X;9
22631;97754;038072362X;8
11562;129851;006101351X;8
1145;78783;1558743669;10
19305;21014;014017737X;7
24710;124487;042512164X;10
19439;27812;067944999X;8
35397;132173;1551660598;8
4204;31315;055357227X;9
25340;139524;1591823978;7
19147;31556;044020352X;8
36799;26544;1561380156;9
50570;95173;015601288X;6
19610;6251;1400045088;10
27170;69355;055323336X;6
21369;66878;038070952X;10
9608;138198;080410526X;8
11634;109864;014023828X;8
39130;49900;067173783X;8
2850;89602;1400031354;8
1618;134311;044023722X;9
29735;98391;038081191X;9
2661;76482;080410753X;5
4949;34588;034540288X;7
16277;33862;1551668998;7
531;135895;074343627X;7
30981;98391;1551667002;5
54754;150663;1567188257;9
8331;142256;042518630X;8
32480;19664;031228327X;7
38003;55187;1579546463;9
22015;10819;034529873X;10
10394;36606;1931561648;10
17794;141902;074322535X;10
2881;141710;1400031354;7
19152;93047;044020352X;8
44553;98391;074347628X;10
18831;8067;1551668637;10
20680;22625;052594527X;10
33714;95359;1555837336;10
26073;83287;038072121X;10
8093;63956;038549081X;9
14080;38023;156402976X;10
15441;52917;006099486X;8
6437;82407;059035342X;9
6444;85993;059035342X;10
9462;69078;068416325X;9
20233;80810;1931201080;8
165;40415;043935806X;7
25767;130571;087113795X;9
18377;124874;044651862X;10
39526;31315;067086871X;10
11020;132375;039575514X;10
23709;41123;1931520003;5
3181;101209;1576733343;9
26908;62542;1558748903;8
27600;152099;1591822408;7
21949;114414;1551666952;8
1637;141710;044023722X;7
22622;7915;038072362X;9
6165;89602;140003180X;8
8605;135045;044021145X;8
5550;56447;044900371X;6
50395;141491;1561451312;8
10477;6575;014028009X;4
35272;58594;1557731136;7
37274;136382;1573227374;5
43985;69749;092007944X;6
23200;8245;039914255X;8
23961;95359;074321689X;4
25083;110934;051511264X;6
45;21356;038550120X;7
40923;42323;1576736202;9
21287;7125;067179356X;10
28139;114368;038531292X;5
188;74056;043935806X;10
19600;102702;082177512X;10
38780;47316;082176828X;7
23210;26544;055358264X;10
14560;98484;034528643X;7
17552;52584;1573227226;8
2418;74453;043936213X;10
263;143163;043935806X;10
18018;53174;034540761X;9
